Match Gap,Month,Date,Date_Converted,MathType,Season,HomeAway,Team_Name,Team,TeamRanking,Home,Home_Ranking,Away,Away_Ranking,FinalScore,ScoreGoal,GetGoal,Results,PreScoreGoal,PrePreScoreGoal,PreGetGoal,PrePreGetGoal,Ramos_Position,RamosTime,RamosGoal,RamosAss
4,5,2017. 5. 14,"May 14, 2017",1,16/17,0,Sevilla FC,73,4,Real Madrid,Real Madrid  (1.),Sevilla FC,Sevilla FC  (4.),4:1,4,1,0,1,4,2,0,CB,90,0,0
3,5,2017. 5. 17,"May 17, 2017",1,16/17,1,Celta de Vigo,20,8,Celta de Vigo,Celta de Vigo  (8.),Real Madrid,Real Madrid  (1.),1:4,4,1,0,4,1,1,2,CB,90,0,0
4,5,2017. 5. 21,"May 21, 2017",1,16/17,1,Málaga CF,48,11,Málaga CF,Málaga CF  (11.),Real Madrid,Real Madrid  (1.),0:2,2,0,0,4,4,1,1,CB,90,0,0
13,6,2017. 6. 3,"Jun 3, 2017",0,16/17,1,Juventus FC,44,0,Juventus FC,Juventus,Real Madrid,Real Madrid,1:4,4,1,0,2,4,0,1,CB,90,0,0
78,8,2017. 8. 20,"Aug 20, 2017",1,17/18,1,Deportivo de La Coruña,26,18,Deportivo de La Coruña,Dep. La Coruña  (18.),Real Madrid,Real Madrid  (3.),0:3,3,0,0,4,2,1,0,CB,90,0,0
7,8,2017. 8. 27,"Aug 27, 2017",1,17/18,0,Valencia CF,87,4,Real Madrid,Real Madrid  (1.),Valencia CF,Valencia  (4.),2:2,2,2,1,3,4,0,1,Indirect card suspension,90,0,0
13,9,2017. 9. 9,"Sep 9, 2017",1,17/18,0,Levante UD,46,7,Real Madrid,Real Madrid  (5.),Levante UD,Levante  (7.),1:1,1,1,1,2,3,2,0,CB,0,0,0
4,9,2017. 9. 13,"Sep 13, 2017",0,17/18,0,APOEL Nicosia,5,0,Real Madrid,Real Madrid,APOEL Nicosia,APOEL Nicosia,3:0,3,0,0,1,2,1,2,CB,90,0,0
4,9,2017. 9. 17,"Sep 17, 2017",1,17/18,1,Real Sociedad,64,2,Real Sociedad,Real Sociedad  (2.),Real Madrid,Real Madrid  (7.),1:3,3,1,0,3,1,0,1,CB,90,1,0
3,9,2017. 9. 20,"Sep 20, 2017",1,17/18,0,Real Betis Balompié,62,11,Real Madrid,Real Madrid  (4.),Real Betis Balompié,Real Betis  (11.),0:1,0,1,2,3,3,1,0,CB,90,0,1
3,9,2017. 9. 23,"Sep 23, 2017",1,17/18,1,Deportivo Alavés,25,19,Deportivo Alavés,Alavés  (19.),Real Madrid,Real Madrid  (8.),1:2,2,1,0,0,3,1,1,CB,90,0,0
3,9,2017. 9. 26,"Sep 26, 2017",0,17/18,1,Borussia Dortmund,12,0,Borussia Dortmund,Bor. Dortmund,Real Madrid,Real Madrid,1:3,3,1,0,2,0,1,1,CB,90,0,0
5,10,2017. 10. 1,"Oct 1, 2017",1,17/18,0,RCD Espanyol Barcelona,60,12,Real Madrid,Real Madrid  (6.),RCD Espanyol Barcelona,Espanyol  (12.),2:0,2,0,0,3,2,1,1,CB,90,0,0
13,10,2017. 10. 14,"Oct 14, 2017",1,17/18,1,Getafe CF,37,12,Getafe CF,Getafe  (12.),Real Madrid,Real Madrid  (5.),1:2,2,1,0,2,3,0,1,CB,90,0,0
3,10,2017. 10. 17,"Oct 17, 2017",0,17/18,0,Tottenham Hotspur,81,0,Real Madrid,Real Madrid,Tottenham Hotspur,Spurs,1:1,1,1,1,2,2,1,0,CB,90,0,0
5,10,2017. 10. 22,"Oct 22, 2017",1,17/18,0,SD Eibar,70,16,Real Madrid,Real Madrid  (3.),SD Eibar,SD Eibar  (16.),3:0,3,0,0,1,2,1,1,CB,90,0,0
4,10,2017. 10. 26,"Oct 26, 2017",2,17/18,1,CF Fuenlabrada,21,21,CF Fuenlabrada,CF Fuenlabrada,Real Madrid,Real Madrid,0:2,2,0,0,3,1,0,1,not in squad,90,0,0
3,10,2017. 10. 29,"Oct 29, 2017",1,17/18,1,Girona FC,39,15,Girona FC,Girona  (15.),Real Madrid,Real Madrid  (3.),2:1,1,2,2,2,3,0,0,CB,0,0,0
3,11,2017. 11. 1,"Nov 1, 2017",0,17/18,1,Tottenham Hotspur,81,0,Tottenham Hotspur,Spurs,Real Madrid,Real Madrid,3:1,1,3,2,1,2,2,0,CB,90,0,0
4,11,2017. 11. 5,"Nov 5, 2017",1,17/18,0,UD Las Palmas,83,18,Real Madrid,Real Madrid  (3.),UD Las Palmas,UD Las Palmas  (18.),3:0,3,0,0,1,1,3,2,CB,90,0,0
13,11,2017. 11. 18,"Nov 18, 2017",1,17/18,1,Atlético Madrid,9,4,Atlético Madrid,Atlético Madrid  (4.),Real Madrid,Real Madrid  (3.),0:0,0,0,1,3,1,0,3,CB,90,0,0
3,11,2017. 11. 21,"Nov 21, 2017",0,17/18,1,APOEL Nicosia,5,0,APOEL Nicosia,APOEL Nicosia,Real Madrid,Real Madrid,0:6,6,0,0,0,3,0,0,Nasal Bone Fracture,45,0,0
4,11,2017. 11. 25,"Nov 25, 2017",1,17/18,0,Málaga CF,48,18,Real Madrid,Real Madrid  (3.),Málaga CF,Málaga CF  (18.),3:2,3,2,0,6,0,0,0,Nasal Bone Fracture,0,0,0
3,11,2017. 11. 28,"Nov 28, 2017",2,17/18,0,CF Fuenlabrada,21,21,Real Madrid,Real Madrid,CF Fuenlabrada,CF Fuenlabrada,2:2,2,2,1,3,6,2,0,Nasal Bone Fracture,0,0,0
4,12,2017. 12. 2,"Dec 2, 2017",1,17/18,1,Athletic Bilbao,8,16,Athletic Bilbao,Athletic  (16.),Real Madrid,Real Madrid  (4.),0:0,0,0,1,2,3,2,2,CB,0,0,0
4,12,2017. 12. 6,"Dec 6, 2017",0,17/18,0,Borussia Dortmund,12,0,Real Madrid,Real Madrid,Borussia Dortmund,Bor. Dortmund,3:2,3,2,0,0,2,0,2,CB,86,0,0
3,12,2017. 12. 9,"Dec 9, 2017",1,17/18,0,Sevilla FC,73,5,Real Madrid,Real Madrid  (4.),Sevilla FC,Sevilla FC  (5.),5:0,5,0,0,3,0,2,0,Indirect card suspension,90,0,0
14,12,2017. 12. 23,"Dec 23, 2017",1,17/18,0,FC Barcelona,30,1,Real Madrid,Real Madrid  (3.),FC Barcelona,FC Barcelona  (1.),0:3,0,3,2,5,3,0,2,CB,0,0,0
12,1,2018. 1. 4,"Jan 4, 2018",2,17/18,1,CD Numancia,18,21,CD Numancia,CD Numancia,Real Madrid,Real Madrid,0:3,3,0,0,0,5,3,0,not in squad,90,0,0
3,1,2018. 1. 7,"Jan 7, 2018",1,17/18,1,Celta de Vigo,20,11,Celta de Vigo,Celta de Vigo  (11.),Real Madrid,Real Madrid  (4.),2:2,2,2,1,3,0,0,3,Muscle Injury,0,0,0
3,1,2018. 1. 10,"Jan 10, 2018",2,17/18,0,CD Numancia,18,21,Real Madrid,Real Madrid,CD Numancia,CD Numancia,2:2,2,2,1,2,3,2,0,Muscle Injury,0,0,0
3,1,2018. 1. 13,"Jan 13, 2018",1,17/18,0,Villarreal CF,89,6,Real Madrid,Real Madrid  (4.),Villarreal CF,Villarreal  (6.),0:1,0,1,2,2,2,2,2,Muscle Injury,0,0,0
5,1,2018. 1. 18,"Jan 18, 2018",2,17/18,1,CD Leganés,17,21,CD Leganés,CD Leganés,Real Madrid,Real Madrid,0:1,1,0,0,0,2,1,2,Muscle Injury,0,0,0
3,1,2018. 1. 21,"Jan 21, 2018",1,17/18,0,Deportivo de La Coruña,26,18,Real Madrid,Real Madrid  (4.),Deportivo de La Coruña,Dep. La Coruña  (18.),7:1,7,1,0,1,0,0,1,Muscle Injury,0,0,0
3,1,2018. 1. 24,"Jan 24, 2018",2,17/18,0,CD Leganés,17,21,Real Madrid,Real Madrid,CD Leganés,CD Leganés,1:2,1,2,2,7,1,1,0,CB,0,0,0
3,1,2018. 1. 27,"Jan 27, 2018",1,17/18,1,Valencia CF,87,3,Valencia CF,Valencia  (3.),Real Madrid,Real Madrid  (4.),1:4,4,1,0,1,7,2,1,Calf Problems,90,0,0
7,2,2018. 2. 3,"Feb 3, 2018",1,17/18,1,Levante UD,46,16,Levante UD,Levante  (16.),Real Madrid,Real Madrid  (3.),2:2,2,2,1,4,1,1,2,CB,0,0,0
7,2,2018. 2. 10,"Feb 10, 2018",1,17/18,0,Real Sociedad,64,14,Real Madrid,Real Madrid  (3.),Real Sociedad,Real Sociedad  (14.),5:2,5,2,0,2,4,2,1,CB,90,1,0
4,2,2018. 2. 14,"Feb 14, 2018",0,17/18,0,Paris Saint-Germain,56,0,Real Madrid,Real Madrid,Paris Saint-Germain,Paris SG,3:1,3,1,0,5,2,2,2,CB,90,0,0
4,2,2018. 2. 18,"Feb 18, 2018",1,17/18,1,Real Betis Balompié,62,8,Real Betis Balompié,Real Betis  (8.),Real Madrid,Real Madrid  (3.),3:5,5,3,0,3,5,1,2,CB,90,0,0
3,2,2018. 2. 21,"Feb 21, 2018",1,17/18,1,CD Leganés,17,8,CD Leganés,CD Leganés  (8.),Real Madrid,Real Madrid  (4.),1:3,3,1,0,5,3,3,1,CB,90,1,0
3,2,2018. 2. 24,"Feb 24, 2018",1,17/18,0,Deportivo Alavés,25,15,Real Madrid,Real Madrid  (3.),Deportivo Alavés,Alavés  (15.),4:0,4,0,0,3,5,1,3,Yellow card suspension,90,1,0
3,2,2018. 2. 27,"Feb 27, 2018",1,17/18,1,RCD Espanyol Barcelona,60,15,RCD Espanyol Barcelona,Espanyol  (15.),Real Madrid,Real Madrid  (3.),1:0,0,1,2,4,3,0,1,CB,0,0,0
4,3,2018. 3. 3,"Mar 3, 2018",1,17/18,0,Getafe CF,37,10,Real Madrid,Real Madrid  (3.),Getafe CF,Getafe  (10.),3:1,3,1,0,0,4,1,0,CB,90,0,0
3,3,2018. 3. 6,"Mar 6, 2018",0,17/18,1,Paris Saint-Germain,56,0,Paris Saint-Germain,Paris SG,Real Madrid,Real Madrid,1:2,2,1,0,3,0,1,1,CB,90,0,0
4,3,2018. 3. 10,"Mar 10, 2018",1,17/18,1,SD Eibar,70,8,SD Eibar,SD Eibar  (8.),Real Madrid,Real Madrid  (3.),1:2,2,1,0,2,3,1,1,CB,90,0,0
8,3,2018. 3. 18,"Mar 18, 2018",1,17/18,0,Girona FC,39,7,Real Madrid,Real Madrid  (3.),Girona FC,Girona  (7.),6:3,6,3,0,2,2,1,1,not in squad,90,0,0
13,3,2018. 3. 31,"Mar 31, 2018",1,17/18,1,UD Las Palmas,83,18,UD Las Palmas,UD Las Palmas  (18.),Real Madrid,Real Madrid  (3.),0:3,3,0,0,6,2,3,1,not in squad,0,0,0
3,4,2018. 4. 3,"Apr 3, 2018",0,17/18,1,Juventus FC,44,0,Juventus FC,Juventus,Real Madrid,Real Madrid,0:3,3,0,0,3,6,0,3,CB,0,0,0
5,4,2018. 4. 8,"Apr 8, 2018",1,17/18,0,Atlético Madrid,9,2,Real Madrid,Real Madrid  (3.),Atlético Madrid,Atlético Madrid  (2.),1:1,1,1,1,3,3,0,0,CB,90,0,0
3,4,2018. 4. 11,"Apr 11, 2018",0,17/18,0,Juventus FC,44,0,Real Madrid,Real Madrid,Juventus FC,Juventus,1:3,1,3,2,1,3,1,0,Yellow card suspension,90,0,0
4,4,2018. 4. 15,"Apr 15, 2018",1,17/18,1,Málaga CF,48,20,Málaga CF,Málaga CF  (20.),Real Madrid,Real Madrid  (4.),1:2,2,1,0,1,1,3,1,CB,0,0,0
3,4,2018. 4. 18,"Apr 18, 2018",1,17/18,0,Athletic Bilbao,8,13,Real Madrid,Real Madrid  (3.),Athletic Bilbao,Athletic  (13.),1:1,1,1,1,2,1,1,3,CB,90,0,0
7,4,2018. 4. 25,"Apr 25, 2018",0,17/18,1,Bayern Munich,11,0,Bayern Munich,Bayern Munich,Real Madrid,Real Madrid,1:2,2,1,0,1,2,1,1,CB,90,0,0
3,4,2018. 4. 28,"Apr 28, 2018",1,17/18,0,CD Leganés,17,15,Real Madrid,Real Madrid  (3.),CD Leganés,CD Leganés  (15.),2:1,2,1,0,2,1,1,1,not in squad,90,0,0
3,5,2018. 5. 1,"May 1, 2018",0,17/18,0,Bayern Munich,11,0,Real Madrid,Real Madrid,Bayern Munich,Bayern Munich,2:2,2,2,1,2,2,1,1,CB,0,0,0
5,5,2018. 5. 6,"May 6, 2018",1,17/18,1,FC Barcelona,30,1,FC Barcelona,FC Barcelona  (1.),Real Madrid,Real Madrid  (3.),2:2,2,2,1,2,2,2,1,CB,90,0,0
3,5,2018. 5. 9,"May 9, 2018",1,17/18,1,Sevilla FC,73,7,Sevilla FC,Sevilla FC  (7.),Real Madrid,Real Madrid  (3.),3:2,2,3,2,2,2,2,2,CB,90,0,0
3,5,2018. 5. 12,"May 12, 2018",1,17/18,0,Celta de Vigo,20,12,Real Madrid,Real Madrid  (3.),Celta de Vigo,Celta de Vigo  (12.),6:0,6,0,0,2,2,3,2,not in squad,90,1,0
7,5,2018. 5. 19,"May 19, 2018",1,17/18,1,Villarreal CF,89,5,Villarreal CF,Villarreal  (5.),Real Madrid,Real Madrid  (3.),2:2,2,2,1,6,2,0,3,CB,0,0,0
7,5,2018. 5. 26,"May 26, 2018",0,17/18,0,Liverpool FC,47,0,Real Madrid,Real Madrid,Liverpool FC,Liverpool,3:1,3,1,0,2,6,2,0,CB,90,0,0
85,8,2018. 8. 19,"Aug 19, 2018",1,18/19,0,Getafe CF,37,5,Real Madrid,Real Madrid  (3.),Getafe CF,Getafe  (5.),2:0,2,0,0,3,2,1,2,CB,90,0,0
7,8,2018. 8. 26,"Aug 26, 2018",1,18/19,1,Girona FC,39,12,Girona FC,Girona  (12.),Real Madrid,Real Madrid  (4.),1:4,4,1,0,2,3,0,1,CB,90,0,0
6,9,2018. 9. 1,"Sep 1, 2018",1,18/19,0,CD Leganés,17,12,Real Madrid,Real Madrid  (1.),CD Leganés,CD Leganés  (12.),4:1,4,1,0,4,2,1,0,CB,90,1,0
14,9,2018. 9. 15,"Sep 15, 2018",1,18/19,1,Athletic Bilbao,8,4,Athletic Bilbao,Athletic  (4.),Real Madrid,Real Madrid  (2.),1:1,1,1,1,4,4,1,1,CB,90,1,0
4,9,2018. 9. 19,"Sep 19, 2018",0,18/19,0,AS Roma,7,0,Real Madrid,Real Madrid,AS Roma,AS Roma,3:0,3,0,0,1,4,1,1,CB,90,0,0
3,9,2018. 9. 22,"Sep 22, 2018",1,18/19,0,RCD Espanyol Barcelona,60,4,Real Madrid,Real Madrid  (2.),RCD Espanyol Barcelona,Espanyol  (4.),1:0,1,0,0,3,1,0,1,CB,90,0,0
4,9,2018. 9. 26,"Sep 26, 2018",1,18/19,1,Sevilla FC,73,12,Sevilla FC,Sevilla FC  (12.),Real Madrid,Real Madrid  (2.),3:0,0,3,2,1,3,0,0,CB,90,0,0
3,9,2018. 9. 29,"Sep 29, 2018",1,18/19,0,Atlético Madrid,9,3,Real Madrid,Real Madrid  (2.),Atlético Madrid,Atlético Madrid  (3.),0:0,0,0,1,0,1,3,0,CB,90,0,0
3,10,2018. 10. 2,"Oct 2, 2018",0,18/19,1,CSKA Moscow,24,0,CSKA Moscow,CSKA Moscow,Real Madrid,Real Madrid,1:0,0,1,2,0,0,0,3,not in squad,90,0,0
4,10,2018. 10. 6,"Oct 6, 2018",1,18/19,1,Deportivo Alavés,25,6,Deportivo Alavés,Alavés  (6.),Real Madrid,Real Madrid  (2.),1:0,0,1,2,0,0,1,0,CB,0,0,0
14,10,2018. 10. 20,"Oct 20, 2018",1,18/19,0,Levante UD,46,12,Real Madrid,Real Madrid  (5.),Levante UD,Levante  (12.),1:2,1,2,2,0,0,1,1,CB,90,0,0
3,10,2018. 10. 23,"Oct 23, 2018",0,18/19,0,FC Viktoria Plzen,34,0,Real Madrid,Real Madrid,FC Viktoria Plzen,Viktoria Plzen,2:1,2,1,0,1,0,2,1,CB,90,0,0
5,10,2018. 10. 28,"Oct 28, 2018",1,18/19,1,FC Barcelona,30,1,FC Barcelona,FC Barcelona  (1.),Real Madrid,Real Madrid  (7.),5:1,1,5,2,2,1,1,2,CB,90,0,0
3,10,2018. 10. 31,"Oct 31, 2018",2,18/19,1,UD Melilla,84,21,UD Melilla,UD Melilla,Real Madrid,Real Madrid,0:4,4,0,0,1,2,5,1,CB,90,0,0
3,11,2018. 11. 3,"Nov 3, 2018",1,18/19,0,Real Valladolid CF,66,6,Real Madrid,Real Madrid  (9.),Real Valladolid CF,Real Valladolid  (6.),2:0,2,0,0,4,1,0,5,CB,45,0,0
4,11,2018. 11. 7,"Nov 7, 2018",0,18/19,1,FC Viktoria Plzen,34,0,FC Viktoria Plzen,Viktoria Plzen,Real Madrid,Real Madrid,0:5,5,0,0,2,4,0,0,CB,90,1,0
4,11,2018. 11. 11,"Nov 11, 2018",1,18/19,1,Celta de Vigo,20,11,Celta de Vigo,Celta de Vigo  (11.),Real Madrid,Real Madrid  (7.),2:4,4,2,0,5,2,0,0,CB,59,0,0
13,11,2018. 11. 24,"Nov 24, 2018",1,18/19,1,SD Eibar,70,13,SD Eibar,SD Eibar  (13.),Real Madrid,Real Madrid  (6.),3:0,0,3,2,4,5,2,0,CB,90,1,1
3,11,2018. 11. 27,"Nov 27, 2018",0,18/19,1,AS Roma,7,0,AS Roma,AS Roma,Real Madrid,Real Madrid,0:2,2,0,0,0,4,3,2,CB,90,0,0
4,12,2018. 12. 1,"Dec 1, 2018",1,18/19,0,Valencia CF,87,11,Real Madrid,Real Madrid  (6.),Valencia CF,Valencia  (11.),2:0,2,0,0,2,0,0,3,CB,90,0,0
5,12,2018. 12. 6,"Dec 6, 2018",2,18/19,0,UD Melilla,84,21,Real Madrid,Real Madrid,UD Melilla,UD Melilla,6:1,6,1,0,2,2,0,0,not in squad,90,0,0
3,12,2018. 12. 9,"Dec 9, 2018",1,18/19,1,SD Huesca,71,20,SD Huesca,SD Huesca  (20.),Real Madrid,Real Madrid  (5.),0:1,1,0,0,6,2,1,0,CB,0,0,0
3,12,2018. 12. 12,"Dec 12, 2018",0,18/19,0,CSKA Moscow,24,0,Real Madrid,Real Madrid,CSKA Moscow,CSKA Moscow,0:3,0,3,2,1,6,0,1,not in squad,90,0,0
3,12,2018. 12. 15,"Dec 15, 2018",1,18/19,0,Rayo Vallecano,59,19,Real Madrid,Real Madrid  (4.),Rayo Vallecano,Rayo Vallecano  (19.),1:0,1,0,0,0,1,3,0,CB,0,0,0
19,1,2019. 1. 3,"Jan 3, 2019",1,18/19,1,Villarreal CF,89,17,Villarreal CF,Villarreal  (17.),Real Madrid,Real Madrid  (4.),2:2,2,2,1,1,0,0,3,CB,90,0,0
3,1,2019. 1. 6,"Jan 6, 2019",1,18/19,0,Real Sociedad,64,15,Real Madrid,Real Madrid  (4.),Real Sociedad,Real Sociedad  (15.),0:2,0,2,2,2,1,2,0,CB,90,0,0
3,1,2019. 1. 9,"Jan 9, 2019",2,18/19,0,CD Leganés,17,21,Real Madrid,Real Madrid,CD Leganés,CD Leganés,3:0,3,0,0,0,2,2,2,CB,90,0,0
4,1,2019. 1. 13,"Jan 13, 2019",1,18/19,1,Real Betis Balompié,62,6,Real Betis Balompié,Real Betis  (6.),Real Madrid,Real Madrid  (5.),1:2,2,1,0,3,0,0,2,CB,90,1,0
3,1,2019. 1. 16,"Jan 16, 2019",2,18/19,1,CD Leganés,17,21,CD Leganés,CD Leganés,Real Madrid,Real Madrid,1:0,0,1,2,2,3,1,0,not in squad,90,0,0
3,1,2019. 1. 19,"Jan 19, 2019",1,18/19,0,Sevilla FC,73,3,Real Madrid,Real Madrid  (4.),Sevilla FC,Sevilla FC  (3.),2:0,2,0,0,0,2,1,1,CB,0,0,0
5,1,2019. 1. 24,"Jan 24, 2019",2,18/19,0,Girona FC,39,21,Real Madrid,Real Madrid,Girona FC,Girona,4:2,4,2,0,2,0,0,1,CB,90,0,0
3,1,2019. 1. 27,"Jan 27, 2019",1,18/19,1,RCD Espanyol Barcelona,60,13,RCD Espanyol Barcelona,Espanyol  (13.),Real Madrid,Real Madrid  (3.),2:4,4,2,0,4,2,2,0,CB,90,2,0
4,1,2019. 1. 31,"Jan 31, 2019",2,18/19,1,Girona FC,39,21,Girona FC,Girona,Real Madrid,Real Madrid,1:3,3,1,0,4,4,2,2,CB,45,1,0
3,2,2019. 2. 3,"Feb 3, 2019",1,18/19,0,Deportivo Alavés,25,5,Real Madrid,Real Madrid  (3.),Deportivo Alavés,Alavés  (5.),3:0,3,0,0,3,4,1,2,CB,63,0,0
3,2,2019. 2. 6,"Feb 6, 2019",2,18/19,1,FC Barcelona,30,21,FC Barcelona,FC Barcelona,Real Madrid,Real Madrid,1:1,1,1,1,3,3,0,1,CB,90,0,0
3,2,2019. 2. 9,"Feb 9, 2019",1,18/19,1,Atlético Madrid,9,2,Atlético Madrid,Atlético Madrid  (2.),Real Madrid,Real Madrid  (3.),1:3,3,1,0,1,3,1,0,CB,90,0,0
4,2,2019. 2. 13,"Feb 13, 2019",0,18/19,1,Ajax Amsterdam,3,0,Ajax Amsterdam,Ajax,Real Madrid,Real Madrid,1:2,2,1,0,3,1,1,1,CB,90,1,1
4,2,2019. 2. 17,"Feb 17, 2019",1,18/19,0,Girona FC,39,16,Real Madrid,Real Madrid  (2.),Girona FC,Girona  (16.),1:2,1,2,2,2,3,1,1,CB,90,0,0
7,2,2019. 2. 24,"Feb 24, 2019",1,18/19,1,Levante UD,46,11,Levante UD,Levante  (11.),Real Madrid,Real Madrid  (3.),1:2,2,1,0,1,2,2,1,Indirect card suspension,90,0,0
3,2,2019. 2. 27,"Feb 27, 2019",2,18/19,0,FC Barcelona,30,21,Real Madrid,Real Madrid,FC Barcelona,FC Barcelona,0:3,0,3,2,2,1,1,2,CB,0,0,0
3,3,2019. 3. 2,"Mar 2, 2019",1,18/19,0,FC Barcelona,30,1,Real Madrid,Real Madrid  (3.),FC Barcelona,FC Barcelona  (1.),0:1,0,1,2,0,2,3,1,CB,90,0,0
3,3,2019. 3. 5,"Mar 5, 2019",0,18/19,0,Ajax Amsterdam,3,0,Real Madrid,Real Madrid,Ajax Amsterdam,Ajax,1:4,1,4,2,0,0,1,3,Yellow card suspension,90,0,0
5,3,2019. 3. 10,"Mar 10, 2019",1,18/19,1,Real Valladolid CF,66,16,Real Valladolid CF,Real Valladolid  (16.),Real Madrid,Real Madrid  (3.),1:4,4,1,0,1,0,4,1,Yellow card suspension,0,0,0
6,3,2019. 3. 16,"Mar 16, 2019",1,18/19,0,Celta de Vigo,20,18,Real Madrid,Real Madrid  (3.),Celta de Vigo,Celta de Vigo  (18.),2:0,2,0,0,4,1,1,4,CB,0,0,0
15,3,2019. 3. 31,"Mar 31, 2019",1,18/19,0,SD Huesca,71,20,Real Madrid,Real Madrid  (3.),SD Huesca,SD Huesca  (20.),3:2,3,2,0,2,4,0,1,CB,90,0,0
3,4,2019. 4. 3,"Apr 3, 2019",1,18/19,1,Valencia CF,87,6,Valencia CF,Valencia  (6.),Real Madrid,Real Madrid  (3.),2:1,1,2,2,3,2,2,0,CB,90,0,0
3,4,2019. 4. 6,"Apr 6, 2019",1,18/19,0,SD Eibar,70,11,Real Madrid,Real Madrid  (3.),SD Eibar,SD Eibar  (11.),2:1,2,1,0,1,3,2,2,not in squad,90,0,0
9,4,2019. 4. 15,"Apr 15, 2019",1,18/19,1,CD Leganés,17,11,CD Leganés,CD Leganés  (11.),Real Madrid,Real Madrid  (3.),1:1,1,1,1,2,1,1,2,Hamstring Injury,0,0,0
6,4,2019. 4. 21,"Apr 21, 2019",1,18/19,0,Athletic Bilbao,8,7,Real Madrid,Real Madrid  (3.),Athletic Bilbao,Athletic  (7.),3:0,3,0,0,1,2,1,1,Hamstring Injury,0,0,0
4,4,2019. 4. 25,"Apr 25, 2019",1,18/19,1,Getafe CF,37,4,Getafe CF,Getafe  (4.),Real Madrid,Real Madrid  (3.),0:0,0,0,1,3,1,0,1,Hamstring Injury,0,0,0
3,4,2019. 4. 28,"Apr 28, 2019",1,18/19,1,Rayo Vallecano,59,20,Rayo Vallecano,Rayo Vallecano  (20.),Real Madrid,Real Madrid  (3.),1:0,0,1,2,0,3,0,0,Hamstring Injury,0,0,0
7,5,2019. 5. 5,"May 5, 2019",1,18/19,0,Villarreal CF,89,14,Real Madrid,Real Madrid  (3.),Villarreal CF,Villarreal  (14.),3:2,3,2,0,0,0,1,0,Hamstring Injury,0,0,0
7,5,2019. 5. 12,"May 12, 2019",1,18/19,1,Real Sociedad,64,8,Real Sociedad,Real Sociedad  (8.),Real Madrid,Real Madrid  (3.),3:1,1,3,2,3,0,2,1,Hamstring Injury,0,0,0
7,5,2019. 5. 19,"May 19, 2019",1,18/19,0,Real Betis Balompié,62,11,Real Madrid,Real Madrid  (3.),Real Betis Balompié,Real Betis  (11.),0:2,0,2,2,1,3,3,2,Hamstring Injury,0,0,0
90,8,2019. 8. 17,"Aug 17, 2019",1,19/20,1,Celta de Vigo,20,17,Celta de Vigo,Celta de Vigo  (17.),Real Madrid,Real Madrid  (1.),1:3,3,1,0,0,1,2,3,CB,0,0,0
7,8,2019. 8. 24,"Aug 24, 2019",1,19/20,0,Real Valladolid CF,66,3,Real Madrid,Real Madrid  (1.),Real Valladolid CF,Real Valladolid  (3.),1:1,1,1,1,3,0,1,2,CB,90,0,0
8,9,2019. 9. 1,"Sep 1, 2019",1,19/20,1,Villarreal CF,89,18,Villarreal CF,Villarreal  (18.),Real Madrid,Real Madrid  (8.),2:2,2,2,1,1,3,1,1,CB,90,0,0
13,9,2019. 9. 14,"Sep 14, 2019",1,19/20,0,Levante UD,46,4,Real Madrid,Real Madrid  (5.),Levante UD,Levante  (4.),3:2,3,2,0,2,1,2,1,CB,90,0,0
4,9,2019. 9. 18,"Sep 18, 2019",0,19/20,1,Paris Saint-Germain,56,0,Paris Saint-Germain,Paris SG,Real Madrid,Real Madrid,3:0,0,3,2,3,2,2,2,Suspension through sports court,60,0,0
4,9,2019. 9. 22,"Sep 22, 2019",1,19/20,1,Sevilla FC,73,1,Sevilla FC,Sevilla FC  (1.),Real Madrid,Real Madrid  (3.),0:1,1,0,0,0,3,3,2,CB,0,0,0
3,9,2019. 9. 25,"Sep 25, 2019",1,19/20,0,CA Osasuna,14,10,Real Madrid,Real Madrid  (2.),CA Osasuna,CA Osasuna  (10.),2:0,2,0,0,1,0,0,3,CB,90,0,0
3,9,2019. 9. 28,"Sep 28, 2019",1,19/20,1,Atlético Madrid,9,3,Atlético Madrid,Atlético Madrid  (3.),Real Madrid,Real Madrid  (1.),0:0,0,0,1,2,1,0,0,CB,90,0,0
3,10,2019. 10. 1,"Oct 1, 2019",0,19/20,0,Club Brugge KV,22,0,Real Madrid,Real Madrid,Club Brugge KV,Club Brugge,2:2,2,2,1,0,2,0,0,CB,90,0,0
4,10,2019. 10. 5,"Oct 5, 2019",1,19/20,0,Granada CF,41,2,Real Madrid,Real Madrid  (1.),Granada CF,Granada CF  (2.),4:2,4,2,0,2,0,2,0,CB,90,1,0
14,10,2019. 10. 19,"Oct 19, 2019",1,19/20,1,RCD Mallorca,61,18,RCD Mallorca,RCD Mallorca  (18.),Real Madrid,Real Madrid  (1.),1:0,0,1,2,4,2,2,2,CB,90,0,0
3,10,2019. 10. 22,"Oct 22, 2019",0,19/20,1,Galatasaray SK,36,0,Galatasaray SK,Galatasaray,Real Madrid,Real Madrid,0:1,1,0,0,0,4,1,2,CB,90,0,0
8,10,2019. 10. 30,"Oct 30, 2019",1,19/20,0,CD Leganés,17,20,Real Madrid,Real Madrid  (3.),CD Leganés,CD Leganés  (20.),5:0,5,0,0,1,0,0,1,CB,90,0,0
